CREATION_DATE        =      2018-05-21T13:44:47
ORIGINATOR           =      ASTOS SOLUTIONS GMBH

META_START
LAGRANGIAN           =      L1
ORBIT NUMBER         =      10000
ORBIT DISTANCE       =      0.000100
MASS RATIO           =      0.0121439878
META_STOP

DATA_START

        JC           Period           x              z            dy/dt
   2.9333460168   2.2232363195   0.9258683750  -0.3067887642   0.0825651954
   2.9332608491   2.2236749461   0.9258453738  -0.3068860883   0.0825745065
   2.9331756796   2.2241133425   0.9258223500  -0.3069834070   0.0825838611
   2.9330905086   2.2245515079   0.9257993040  -0.3070807205   0.0825932583
   2.9330053358   2.2249894429   0.9257762356  -0.3071780286   0.0826026986
   2.9329201613   2.2254271475   0.9257531449  -0.3072753315   0.0826121817
   2.9328349851   2.2258646217   0.9257300319  -0.3073726291   0.0826217076
   2.9327498072   2.2263018654   0.9257068966  -0.3074699214   0.0826312763
   2.9326646287   2.2267388599   0.9256837463  -0.3075672084   0.0826408714
   2.9325794458   2.2271756504   0.9256605663  -0.3076644918   0.0826505253
   2.9324942627   2.2276122027   0.9256373645  -0.3077617681   0.0826602215
   2.9324090778   2.2280485251   0.9256141405  -0.3078590393   0.0826699602
   2.9323238911   2.2284846173   0.9255908945  -0.3079563051   0.0826797411
   2.9322387026   2.2289204793   0.9255676264  -0.3080535657   0.0826895643
   2.9321535123   2.2293561112   0.9255443362  -0.3081508210   0.0826994297
   2.9320683201   2.2297915129   0.9255210240  -0.3082480711   0.0827093372
   2.9319831262   2.2302266845   0.9254976898  -0.3083453158   0.0827192867
   2.9318979297   2.2306616389   0.9254743298  -0.3084425553   0.0827292870
   2.9318127329   2.2310963463   0.9254509519  -0.3085397886   0.0827393203
   2.9317275334   2.2315308282   0.9254275519  -0.3086370175   0.0827493954
   2.9316423320   2.2319650799   0.9254041301  -0.3087342412   0.0827595123
   2.9315571287   2.2323991017   0.9253806864  -0.3088314596   0.0827696709
   2.9314719235   2.2328328937   0.9253572209  -0.3089286727   0.0827798709
   2.9313867164   2.2332664558   0.9253337336  -0.3090258806   0.0827901125
   2.9313015073   2.2336997904   0.9253102237  -0.3091230832   0.0828003975
   2.9312162965   2.2341328921   0.9252866930  -0.3092202804   0.0828107218
   2.9311310836   2.2345657650   0.9252631405  -0.3093174725   0.0828210874
   2.9310458676   2.2349984269   0.9252395593  -0.3094146593   0.0828315103
   2.9309606523   2.2354308329   0.9252159640  -0.3095118392   0.0828419582
   2.9308754334   2.2358630175   0.9251923465  -0.3096090156   0.0828524472
   2.9307902140   2.2362949505   0.9251687158  -0.3097061867   0.0828629587
   2.9307049894   2.2367266843   0.9251450548  -0.3098033545   0.0828735297
   2.9306197647   2.2371581793   0.9251213729  -0.3099005150   0.0828841413
   2.9305345379   2.2375894455   0.9250976694  -0.3099976704   0.0828947937
   2.9304493090   2.2380204823   0.9250739445  -0.3100948205   0.0829054867
   2.9303640781   2.2384512898   0.9250501981  -0.3101919654   0.0829162204
   2.9302788439   2.2388818878   0.9250264227  -0.3102891050   0.0829270118
   2.9301936105   2.2393122286   0.9250026340  -0.3103862375   0.0829378263
   2.9301083733   2.2397423489   0.9249788234  -0.3104833668   0.0829486814
   2.9300231341   2.2401722395   0.9249549916  -0.3105804907   0.0829595768
   2.9299378928   2.2406019011   0.9249311384  -0.3106776094   0.0829705125
   2.9298526493   2.2410313337   0.9249072640  -0.3107747229   0.0829814883
   2.9297674037   2.2414605372   0.9248833683  -0.3108718312   0.0829925042
   2.9296821560   2.2418895118   0.9248594515  -0.3109689342   0.0830035602
   2.9295969062   2.2423182575   0.9248355134  -0.3110660320   0.0830146561
   2.9295116541   2.2427467743   0.9248115542  -0.3111631246   0.0830257919
   2.9294263999   2.2431750623   0.9247875739  -0.3112602120   0.0830369675
   2.9293411435   2.2436031216   0.9247635725  -0.3113572941   0.0830481829
   2.9292558849   2.2440309521   0.9247395500  -0.3114543710   0.0830594379
   2.9291706241   2.2444585540   0.9247155064  -0.3115514428   0.0830707325
   2.9290853619   2.2448859149   0.9246914466  -0.3116485093   0.0830820559
   2.9290000956   2.2453130648   0.9246673608  -0.3117455718   0.0830934296
   2.9289148282   2.2457399806   0.9246432543  -0.3118426278   0.0831048426
   2.9288295574   2.2461666843   0.9246191207  -0.3119396787   0.0831163089
   2.9287442868   2.2465931367   0.9245949728  -0.3120367229   0.0831278002
   2.9286590124   2.2470193683   0.9245708035  -0.3121337635   0.0831393311
   2.9285737358   2.2474453709   0.9245466133  -0.3122307987   0.0831509011
   2.9284884566   2.2478711506   0.9245224003  -0.3123278288   0.0831625148
   2.9284031759   2.2482966947   0.9244981687  -0.3124248532   0.0831741628
   2.9283178923   2.2487220129   0.9244739161  -0.3125218729   0.0831858498
   2.9282326065   2.2491471029   0.9244496428  -0.3126188874   0.0831975757
   2.9281473183   2.2495719649   0.9244253487  -0.3127158967   0.0832093404
   2.9280620278   2.2499965989   0.9244010340  -0.3128129008   0.0832211437
   2.9279767349   2.2504210050   0.9243766985  -0.3129098998   0.0832329858
   2.9278914396   2.2508451832   0.9243523425  -0.3130068935   0.0832448664
   2.9278061419   2.2512691336   0.9243279657  -0.3131038821   0.0832567856
   2.9277208418   2.2516928563   0.9243035684  -0.3132008655   0.0832687432
   2.9276355393   2.2521163512   0.9242791506  -0.3132978437   0.0832807392
   2.9275502346   2.2525396155   0.9242547133  -0.3133948167   0.0832927708
   2.9274649270   2.2529626565   0.9242302543  -0.3134917848   0.0833048434
   2.9273796172   2.2533854685   0.9242057749  -0.3135887475   0.0833169541
   2.9272943049   2.2538080531   0.9241812750  -0.3136857050   0.0833291030
   2.9272089902   2.2542304104   0.9241567547  -0.3137826573   0.0833412900
   2.9271236731   2.2546525383   0.9241322147  -0.3138796045   0.0833535132
   2.9270383533   2.2550744416   0.9241076535  -0.3139765467   0.0833657761
   2.9269530311   2.2554961169   0.9240830719  -0.3140734835   0.0833780769
   2.9268677064   2.2559175650   0.9240584701  -0.3141704152   0.0833904155
   2.9267823791   2.2563387860   0.9240338479  -0.3142673417   0.0834027918
   2.9266970493   2.2567597799   0.9240092054  -0.3143642630   0.0834152058
   2.9266117170   2.2571805468   0.9239845426  -0.3144611792   0.0834276574
   2.9265263822   2.2576010860   0.9239598599  -0.3145580902   0.0834401460
   2.9264410447   2.2580213993   0.9239351566  -0.3146549962   0.0834526726
   2.9263557047   2.2584414854   0.9239104333  -0.3147518969   0.0834652365
   2.9262703621   2.2588613448   0.9238856897  -0.3148487925   0.0834778379
   2.9261850168   2.2592809775   0.9238609260  -0.3149456829   0.0834904766
   2.9260996690   2.2597003836   0.9238361421  -0.3150425682   0.0835031525
   2.9260143185   2.2601195631   0.9238113382  -0.3151394484   0.0835158656
   2.9259289654   2.2605385160   0.9237865142  -0.3152363234   0.0835286158
   2.9258436097   2.2609572426   0.9237616701  -0.3153331932   0.0835414031
   2.9257582513   2.2613757427   0.9237368060  -0.3154300579   0.0835542273
   2.9256728902   2.2617940165   0.9237119219  -0.3155269175   0.0835670886
   2.9255875265   2.2622120640   0.9236870178  -0.3156237719   0.0835799866
   2.9255021601   2.2626298853   0.9236620937  -0.3157206212   0.0835929215
   2.9254167909   2.2630474805   0.9236371498  -0.3158174654   0.0836058932
   2.9253314191   2.2634648496   0.9236121859  -0.3159143044   0.0836189015
   2.9252460445   2.2638819927   0.9235872021  -0.3160111383   0.0836319465
   2.9251606672   2.2642989099   0.9235621984  -0.3161079671   0.0836450280
   2.9250752871   2.2647156013   0.9235371749  -0.3162047907   0.0836581462
   2.9249899043   2.2651320668   0.9235121316  -0.3163016092   0.0836713008
   2.9249045187   2.2655483066   0.9234870684  -0.3163984226   0.0836844917
   2.9248191304   2.2659643207   0.9234619855  -0.3164952309   0.0836977191
   2.9247337392   2.2663801092   0.9234368828  -0.3165920340   0.0837109827
   2.9246483453   2.2667956721   0.9234117605  -0.3166888320   0.0837242825
   2.9245629485   2.2672110096   0.9233866184  -0.3167856249   0.0837376184
   2.9244775490   2.2676261216   0.9233614566  -0.3168824127   0.0837509905
   2.9243921466   2.2680410083   0.9233362752  -0.3169791954   0.0837643986
   2.9243067413   2.2684556697   0.9233110741  -0.3170759729   0.0837778427
   2.9242213344   2.2688700881   0.9232858606  -0.3171727454   0.0837913065
   2.9241359217   2.2692843071   0.9232606199  -0.3172695146   0.0838048226
   2.9240505080   2.2696982925   0.9232353602  -0.3173662767   0.0838183742
   2.9239650913   2.2701120535   0.9232100809  -0.3174630339   0.0838319615
   2.9238796717   2.2705255879   0.9231847826  -0.3175597859   0.0838455831
   2.9237942490   2.2709388997   0.9231594642  -0.3176565330   0.0838592418
   2.9237088236   2.2713519860   0.9231341264  -0.3177532748   0.0838729360
   2.9236233952   2.2717648476   0.9231087692  -0.3178500115   0.0838866657
   2.9235379638   2.2721774846   0.9230833925  -0.3179467432   0.0839004309
   2.9234525295   2.2725898970   0.9230579963  -0.3180434697   0.0839142315
   2.9233670927   2.2730020916   0.9230325830  -0.3181401911   0.0839280618
   2.9232816518   2.2734140597   0.9230071472  -0.3182369081   0.0839419350
   2.9231962088   2.2738257977   0.9229816930  -0.3183336191   0.0839558416
   2.9231107626   2.2742373126   0.9229562194  -0.3184303252   0.0839697833
   2.9230253134   2.2746486032   0.9229307265  -0.3185270263   0.0839837602
   2.9229398612   2.2750596696   0.9229052143  -0.3186237223   0.0839977722
   2.9228544059   2.2754705120   0.9228796829  -0.3187204132   0.0840118192
   2.9227689476   2.2758811303   0.9228541323  -0.3188170990   0.0840259011
   2.9226834863   2.2762915247   0.9228285624  -0.3189137797   0.0840400179
   2.9225980215   2.2767016968   0.9228029712  -0.3190104554   0.0840541746
   2.9225125546   2.2771116411   0.9227773631  -0.3191071254   0.0840683609
   2.9224270840   2.2775213642   0.9227517358  -0.3192037909   0.0840825821
   2.9223416103   2.2779308635   0.9227260893  -0.3193004514   0.0840968379
   2.9222561336   2.2783401393   0.9227004237  -0.3193971067   0.0841111283
   2.9221706537   2.2787491915   0.9226747390  -0.3194937570   0.0841254533
   2.9220851708   2.2791580204   0.9226490353  -0.3195904022   0.0841398129
   2.9219996847   2.2795666258   0.9226233125  -0.3196870423   0.0841542069
   2.9219141954   2.2799750080   0.9225975706  -0.3197836774   0.0841686353
   2.9218287030   2.2803831670   0.9225718098  -0.3198803074   0.0841830981
   2.9217432074   2.2807911029   0.9225460300  -0.3199769324   0.0841975952
   2.9216577064   2.2811988059   0.9225202192  -0.3200735523   0.0842121566
   2.9215722073   2.2816062824   0.9224944023  -0.3201701639   0.0842267218
   2.9214867020   2.2820135504   0.9224685656  -0.3202667739   0.0842413217
   2.9214011936   2.2824205946   0.9224427100  -0.3203633785   0.0842559555
   2.9213156821   2.2828274161   0.9224168356  -0.3204599782   0.0842706235
   2.9212301673   2.2832340149   0.9223909423  -0.3205565727   0.0842853254
   2.9211446492   2.2836403911   0.9223650301  -0.3206531623   0.0843000612
   2.9210591280   2.2840465449   0.9223390991  -0.3207497467   0.0843148310
   2.9209736034   2.2844524762   0.9223131494  -0.3208463262   0.0843296345
   2.9208880767   2.2848581693   0.9222871873  -0.3209429005   0.0843444573
   2.9208025440   2.2852636634   0.9222611995  -0.3210394716   0.0843593288
   2.9207170098   2.2856689272   0.9222351935  -0.3211360357   0.0843742334
   2.9206314721   2.2860739694   0.9222091688  -0.3212325950   0.0843891717
   2.9205459311   2.2864787896   0.9221831254  -0.3213291492   0.0844041435
   2.9204603868   2.2868833879   0.9221570633  -0.3214256984   0.0844191488
   2.9203748391   2.2872877642   0.9221309826  -0.3215222425   0.0844341877
   2.9202892881   2.2876919187   0.9221048832  -0.3216187816   0.0844492599
   2.9202037338   2.2880958515   0.9220787652  -0.3217153156   0.0844643655
   2.9201181760   2.2884995626   0.9220526287  -0.3218118446   0.0844795044
   2.9200326149   2.2889030522   0.9220264735  -0.3219083686   0.0844946766
